epoch,loss,accuracy,val_loss,val_accuracy,sparse_categorical_crossentropy
34,1.7826593828201294,0.425,1.821505645910899,0.3767361,1.5429922
35,1.7087769508361816,0.4525,1.8664457069502935,0.3923611,1.474955
36,1.740679292678833,0.445,1.8010396560033162,0.4079861,1.5115399
37,1.7491746520996094,0.41125,1.7963494724697537,0.41493055,1.52413
38,1.6581056642532348,0.4725,1.689828892548879,0.41319445,1.435979
39,1.6652758264541625,0.46375,1.833570162455241,0.3923611,1.4458264
40,1.6404341411590577,0.4675,1.6653467350535922,0.44791666,1.423655
41,1.6644189691543578,0.44125,1.6863492396142747,0.43055555,1.4506952
42,1.665654091835022,0.44625,1.7275486058659024,0.46354166,1.4528462
43,1.6477310466766357,0.4675,1.6215157177713182,0.453125,1.4347284
44,1.5766645050048829,0.4825,1.7467820114559598,0.4392361,1.3661826
45,1.5471316385269165,0.475,1.7001049982176886,0.44618055,1.3391786
46,1.6166401720046997,0.45875,1.61485536230935,0.4982639,1.4104946
47,1.523459758758545,0.51375,1.6241439580917358,0.4704861,1.3187451
48,1.5518528175354005,0.4775,1.6584804058074951,0.44618055,1.3468229
49,1.4990685272216797,0.53125,1.6380418803956773,0.47395834,1.294596
50,1.562712631225586,0.50625,1.603344652387831,0.46875,1.3596694
51,1.4057614850997924,0.5525,1.6685408221350775,0.4496528,1.2027828
52,1.4682421875,0.52,1.7446319924460516,0.39583334,1.2652204
53,1.4603974151611328,0.52625,1.5733329719967313,0.5225694,1.2577428
54,1.5040432500839234,0.53875,1.5887149108780756,0.5208333,1.300165
55,1.4894523811340332,0.5075,1.5613647633128696,0.5121528,1.2833651
56,1.4672078371047974,0.53875,1.6346284084849887,0.45833334,1.25917
57,1.5443140029907227,0.515,1.5996662775675456,0.4826389,1.3361088
58,1.421998429298401,0.56,1.6082017090585496,0.47569445,1.210567
59,1.4372183513641357,0.53625,1.591435796684689,0.5086806,1.2234607
60,1.3748818612098694,0.56875,1.5750037762853835,0.5173611,1.1611134
61,1.312239465713501,0.59625,1.6501763396792941,0.5034722,1.0977498
62,1.3520068979263307,0.57125,1.568738321463267,0.5052083,1.1344925
63,1.291732325553894,0.5975,1.4683763186136882,0.5295139,1.0716904
64,1.32850163936615,0.5925,1.4751030272907681,0.5416667,1.1076198
65,1.289259762763977,0.60375,1.4635156194369,0.5277778,1.0661457
66,1.2720698094367981,0.61,1.602251284652286,0.5017361,1.0457462
67,1.2940494847297668,0.6025,1.5744935141669378,0.5017361,1.0659173
68,1.3511789512634278,0.595,1.5425620741314359,0.5503472,1.1205333
69,1.259168803691864,0.62125,1.5907219979498122,0.5381944,1.0257238
70,1.3257756400108338,0.59375,1.5479100942611694,0.5486111,1.0893521
71,1.351761555671692,0.59625,1.5298518737157185,0.546875,1.1103817
72,1.2248090314865112,0.65875,1.5010688636038039,0.5711806,0.9797947
73,1.1825159001350403,0.67375,1.589624371793535,0.546875,0.93506044
74,1.1955544996261596,0.6575,1.4389229350619845,0.6041667,0.946561
75,1.0854141068458558,0.7,1.4651083548863728,0.5746528,0.83622134
76,1.2320033597946167,0.665,1.5557663175794814,0.5486111,0.98093206
77,1.1668998837471007,0.68,1.609944932990604,0.515625,0.91127115
78,1.2198686408996582,0.64875,1.6770118673642476,0.515625,0.96170264
79,1.2978728604316712,0.64375,1.5482553177409701,0.5538194,1.0359693
80,1.2119199705123902,0.655,1.4684865640269384,0.5920139,0.9468895
81,1.1478544449806214,0.6975,1.6035347779591878,0.5381944,0.87919396
82,1.1665998744964599,0.70625,1.5377909640471141,0.5746528,0.89428717
83,1.0816600632667541,0.73,1.54951583676868,0.5607639,0.8083987
84,1.1128673887252807,0.69875,1.6408448682890997,0.53125,0.8387663
85,1.0368533301353455,0.7275,1.5565997097227309,0.5434028,0.7599093
86,1.0238547158241271,0.7425,1.543860912322998,0.5954861,0.7451422
87,1.0042105841636657,0.77,1.5530426171090868,0.578125,0.7244805
88,1.022579185962677,0.7325,1.589829643567403,0.5902778,0.73900473
89,0.9713298392295837,0.75375,1.4122888810104794,0.6354167,0.6834781
90,1.0158154058456421,0.7475,1.6362155543433294,0.5815972,0.72536224
91,0.9248971343040466,0.7925,1.5506353974342346,0.6041667,0.6321096
92,0.982049880027771,0.7475,1.5521038969357808,0.5972222,0.68629533
93,0.9278854632377624,0.775,1.5961503320270114,0.5972222,0.6309979
94,0.9848407292366028,0.75875,1.503750592470169,0.609375,0.68619084
95,0.927799985408783,0.78625,1.5669429931375716,0.609375,0.62395656
96,0.9250299191474914,0.7925,1.5491996837986841,0.6371528,0.61992574
97,0.8339051699638367,0.81375,1.524495369858212,0.6510417,0.5284417
98,0.8277511835098267,0.83625,1.5609532594680786,0.6128472,0.5194077
99,0.8079830074310302,0.83875,1.4932608405749004,0.6458333,0.49619564
100,0.7656215071678162,0.85625,1.570742752816942,0.6267361,0.4522618
End of training. Summary:
epoch,loss,accuracy,val_loss,val_accuracy,sparse_categorical_crossentropy
Max accuracy row:
100,0.7656215071678162,0.85625,1.570742752816942,0.6267361,0.4522618
Max val_accuracy row:
97,0.8339051699638367,0.81375,1.524495369858212,0.6510417,0.5284417
